day,busid,Travelto48,Dwell48,Travelto60,Dwell60,Travelto50,Dwell50,Travelto51,Dwell51,Travelto52,Dwell52,Travelto45,Dwell45,Travelto46,Dwell46,Travelto6,Dwell6,Travelto8,Dwell8,Travelto10,Dwell10,Travelto11,Dwell11,Travelto12,Dwell12,Travelto13,Dwell13,Travelto14,Dwell14,Travelto1,Dwell1,Travelto55,Dwell55,Travelto57,Dwell57,Travelto58,Dwell58,Travelto59,Dwell59,Travelto107,Dwell107,Travelto61,Dwell61,Travelto62,Dwell62
2015-04-27,659,676,13,29,24,48,17,63,32,50,21,55,21,77,35,103,28,60,32,85,60,84,41,95,43,76,48,63,15,95,34,133,34,,,,,,,,,,,,
2015-04-27,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,57,45,58,35,116,37,63,37,48,25,50,27
2015-04-27,659,591,12,28,23,45,18,61,35,50,21,56,33,85,32,107,30,93,14,53,54,77,43,94,37,69,64,77,8,45,40,137,30,53,26,39,35,81,36,60,34,43,26,49,33
2015-04-27,659,696,12,27,35,56,18,79,33,47,19,56,36,94,23,65,28,59,36,75,32,56,32,83,36,66,36,50,7,70,44,145,33,56,40,51,35,100,33,56,34,45,28,50,40
2015-04-27,659,,13,25,20,41,16,56,14,27,17,50,10,51,10,83,14,42,13,46,47,74,31,81,38,66,31,45,12,66,42,136,27,47,42,55,34,123,35,56,31,41,25,48,44
2015-04-27,659,817,11,24,21,42,17,61,32,45,24,52,36,75,23,54,12,36,12,45,14,34,30,75,16,70,19,32,7,39,42,119,31,54,22,35,27,68,39,63,32,42,10,30,44
2015-04-27,659,1031,11,23,20,41,17,94,30,42,29,58,10,49,30,94,31,58,6,38,48,65,31,77,29,57,47,61,15,48,,,,,,,,,,,,,,
2015-04-28,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,144,29,49,34,47,35,103,35,57,30,41,9,31,48
2015-04-28,659,492,10,23,21,42,17,80,12,24,18,49,10,76,9,64,10,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-28,659,,,,,,,,,,,,,,,,,37,5,36,12,55,28,70,26,54,33,46,8,76,32,140,27,53,19,31,34,104,30,51,24,34,10,31,593
2015-04-29,659,111321,9,24,30,49,34,64,50,63,45,75,41,77,37,128,28,53,45,82,36,59,37,85,26,54,31,42,24,64,41,143,24,42,30,42,33,100,14,34,31,40,25,45,17
2015-04-29,659,745,22,37,55,55,31,115,14,27,18,52,30,140,7,61,22,52,26,89,29,54,28,80,25,58,30,44,8,63,29,109,22,39,20,32,24,52,13,33,18,27,9,28,14
2015-04-29,659,1139,30,43,36,57,46,121,75,88,34,64,61,129,7,71,66,104,88,123,38,59,35,91,51,81,29,44,37,90,33,166,24,39,48,59,37,113,14,34,19,28,9,42,24
2015-04-29,659,743,23,36,41,62,33,64,43,56,32,62,38,82,41,119,23,48,45,85,23,45,30,77,30,65,85,98,30,59,29,101,25,42,24,35,28,116,26,44,20,28,9,29,22
2015-04-29,659,1044,24,38,28,49,28,60,38,53,32,65,33,87,19,103,26,63,31,85,25,50,33,95,27,64,23,42,47,107,27,106,27,46,42,54,29,91,33,55,20,27,10,29,30
2015-04-29,659,1028,32,44,38,58,35,131,52,65,31,59,39,127,40,125,35,65,69,151,38,60,35,89,113,147,56,129,71,141,36,220,28,44,29,40,25,60,29,48,17,26,16,34,25
2015-04-29,659,541,9,22,22,45,18,81,28,45,32,69,40,96,35,114,33,105,24,65,29,54,40,85,34,70,19,34,19,66,28,104,30,47,34,46,30,98,13,63,17,26,26,44,31
2015-04-29,659,1026,9,22,35,56,30,62,52,66,36,67,39,100,39,84,31,88,49,128,27,49,45,112,58,91,47,60,37,211,36,163,18,38,34,39,31,111,29,48,29,38,26,44,21
2015-04-29,659,,,,10,30,31,61,59,81,27,55,34,98,36,89,24,83,30,63,31,51,35,83,43,75,56,88,44,163,49,154,26,46,38,51,26,52,14,32,19,29,9,26,22
2015-04-29,659,974,20,60,1,22,31,105,46,57,27,64,35,109,26,67,23,49,29,72,31,50,37,85,37,102,25,40,37,96,34,113,22,39,28,39,12,46,28,58,25,33,35,51,14
2015-04-29,659,1013,29,41,31,51,41,121,43,58,28,65,39,82,32,76,29,88,46,96,37,59,58,236,65,107,96,111,37,75,43,111,25,41,32,45,50,82,35,53,17,25,22,40,33
2015-04-29,659,717,9,22,20,47,14,65,46,62,30,63,36,82,34,93,15,74,30,75,37,64,32,85,42,78,34,69,54,115,27,102,28,45,20,34,34,90,29,49,26,34,12,35,22
2015-04-29,659,718,11,25,19,43,32,66,49,65,20,54,34,92,48,262,24,44,47,82,23,46,37,128,66,146,84,96,26,282,26,142,24,39,39,51,30,90,27,46,20,27,23,42,24
2015-04-29,659,532,10,23,20,43,34,70,49,61,30,67,32,122,26,93,23,54,30,92,34,56,36,86,31,62,57,71,23,146,35,131,27,43,29,40,34,91,29,47,17,25,21,57,20
2015-04-30,659,53733,23,36,32,53,32,68,46,60,37,72,40,77,32,109,29,55,53,87,38,60,36,83,30,59,31,44,35,94,38,127,22,39,33,44,11,40,16,36,18,27,21,40,14
2015-04-30,659,772,13,26,35,60,18,89,34,49,19,54,32,177,32,76,23,51,24,72,28,51,27,82,27,63,34,51,9,45,9,91,6,23,26,39,28,103,17,41,44,54,10,30,15
2015-04-30,659,1074,33,46,29,50,55,81,44,57,33,63,44,87,27,108,26,51,56,91,37,57,27,75,37,65,56,67,28,71,38,180,22,39,34,45,36,66,32,55,24,33,11,30,13
2015-04-30,659,985,24,37,33,56,34,80,39,51,35,66,31,73,26,106,27,54,28,89,36,57,32,80,31,66,43,57,11,64,27,105,23,42,21,32,11,80,28,48,18,26,11,30,14
2015-04-30,659,1099,10,23,28,77,2,73,36,51,30,60,36,76,29,91,30,63,122,160,33,56,30,81,40,74,28,42,27,68,27,102,24,42,30,42,29,115,30,50,20,29,22,43,15
2015-04-30,659,981,29,42,44,57,32,71,69,81,16,43,43,86,47,93,34,83,109,158,50,89,71,448,116,147,71,84,29,68,35,204,34,51,35,46,27,56,32,50,27,35,26,57,23
2015-04-30,659,349,9,22,31,53,43,101,35,49,18,57,33,101,42,95,10,42,30,95,35,59,36,89,17,53,38,54,10,71,35,133,22,42,30,43,28,59,30,87,31,40,11,30,26
2015-04-30,659,1031,10,27,20,42,31,104,40,54,29,64,36,108,28,155,29,90,36,79,53,84,47,101,46,73,46,59,30,421,32,117,37,54,30,42,30,113,31,51,32,41,24,45,23
2015-04-30,659,1081,10,26,45,63,39,80,40,54,34,70,38,225,34,111,25,86,31,65,34,54,34,92,33,63,52,65,22,94,24,119,7,23,41,52,29,56,31,49,16,25,11,27,23
2015-04-30,659,903,26,66,1,23,29,73,40,53,27,57,40,106,27,55,26,91,36,71,35,57,30,81,37,67,34,47,24,110,63,181,24,41,31,44,28,62,31,49,26,34,9,28,26
2015-04-30,659,1004,9,22,35,56,28,100,74,87,28,56,50,99,36,90,40,90,66,118,59,78,52,243,95,153,66,78,32,105,56,177,26,43,34,46,38,64,30,49,26,33,21,39,21
2015-04-30,659,557,9,22,28,51,18,101,43,54,18,50,27,74,45,124,10,44,51,118,53,78,40,89,47,108,95,108,26,64,32,101,24,43,40,52,23,108,27,45,19,27,23,41,22
2015-04-30,659,588,22,41,29,49,33,94,51,66,30,70,41,101,39,84,23,51,61,95,33,60,36,209,93,122,64,78,48,320,30,154,26,41,34,45,36,121,32,50,29,37,23,42,24
2015-04-30,659,486,10,23,18,40,32,102,38,53,48,79,34,104,28,99,36,83,27,70,35,56,29,74,34,62,34,47,23,70,31,110,26,42,19,30,27,56,28,46,28,36,22,55,24
2015-01-12,660,692,10,24,32,54,36,72,48,64,36,64,38,84,28,54,44,68,42,88,30,52,42,90,43,79,64,76,27,94,36,155,28,48,30,40,34,76,12,30,32,42,12,24,44
2015-01-12,660,1030,26,40,36,54,16,94,30,44,38,64,28,82,38,84,40,70,30,84,28,48,38,88,62,92,54,66,40,82,34,136,6,22,32,42,10,44,12,30,18,26,10,24,62
2015-01-12,660,1098,32,46,32,50,34,68,56,70,44,104,108,194,166,228,69,123,66,120,43,63,48,141,108,152,144,154,44,148,41,241,28,43,37,45,30,98,38,56,32,40,8,22,30
2015-01-12,660,256,22,32,18,34,12,58,32,44,24,50,28,60,22,48,28,66,38,94,26,48,26,78,28,54,48,58,38,66,29,109,20,35,29,37,33,75,24,37,28,36,24,40,26
2015-01-12,660,1168,12,23,34,55,30,75,37,52,22,51,34,121,44,187,35,68,44,122,91,116,55,167,98,168,86,98,34,252,60,208,42,62,51,64,35,110,35,53,30,40,23,42,30
2015-01-12,660,298,24,36,18,38,26,87,34,46,32,68,24,98,24,72,24,48,36,98,34,78,40,108,64,92,62,72,14,60,42,122,26,40,34,46,14,48,34,52,30,40,22,102,40
2015-01-12,660,896,10,22,20,40,34,104,26,38,18,48,28,84,22,106,34,60,34,70,48,72,48,106,72,104,92,102,30,110,32,114,32,47,23,35,36,118,34,54,24,32,26,46,38
2015-01-12,660,888,28,43,39,59,32,76,42,56,36,68,42,202,56,198,80,139,45,101,38,66,64,126,38,68,76,92,30,88,42,228,40,60,54,68,34,90,38,58,32,44,28,50,46
2015-01-12,660,438,12,28,70,92,42,144,42,54,18,46,36,126,32,74,36,73,27,97,40,64,40,90,42,72,38,50,30,94,34,118,30,58,44,58,38,154,40,62,38,48,41,62,44
2015-01-12,660,745,35,57,46,70,34,80,42,58,30,64,38,98,30,98,40,68,48,126,54,78,62,110,38,72,134,148,48,88,76,182,28,48,84,100,72,126,40,64,34,42,34,52,256
2015-01-21,660,417688,32,45,39,57,40,74,32,44,40,72,28,102,28,92,30,60,32,66,38,70,54,148,71,102,70,79,38,92,43,115,8,26,40,56,30,94,34,54,18,28,36,58,28
2015-01-21,660,928,12,24,28,48,30,60,44,56,38,66,12,54,6,68,24,66,34,98,26,50,34,96,60,88,36,48,24,78,30,108,28,50,28,40,38,88,16,33,35,45,10,32,22
2015-01-21,660,1034,36,48,32,52,36,100,50,62,38,66,40,78,52,124,50,116,52,114,40,68,36,274,193,288,160,211,107,241,54,156,38,56,36,48,32,96,36,56,18,28,28,48,30
2015-01-21,660,114,10,23,15,35,32,90,34,46,18,46,30,68,6,46,32,70,32,64,42,66,28,80,40,82,32,44,28,88,36,110,24,42,28,42,34,100,34,54,36,44,16,38,24
2015-01-21,660,1090,14,26,34,54,32,60,42,54,16,46,30,76,40,132,38,76,92,144,64,90,58,134,58,88,82,94,46,96,70,158,38,54,50,62,54,142,36,56,30,40,12,30,38
2015-01-21,660,686,30,42,20,40,32,62,48,62,34,74,36,78,34,92,38,64,32,68,44,68,42,90,38,68,40,52,28,82,28,112,24,45,33,45,14,48,32,70,32,42,28,48,34
2015-01-21,660,1028,12,26,18,40,18,54,40,57,15,45,22,62,22,64,22,54,34,68,38,62,40,92,32,60,16,30,22,68,42,126,30,48,36,48,36,84,38,58,26,40,14,32,24
2015-01-21,660,1212,14,28,40,60,36,70,46,60,60,92,50,100,30,94,40,146,52,118,34,66,68,182,70,142,92,132,34,94,38,122,34,52,36,48,34,78,36,58,30,40,38,58,38
2015-01-21,660,531,23,37,40,62,32,84,38,52,18,50,44,86,26,124,26,60,60,120,34,60,36,88,30,82,34,46,26,64,34,112,10,28,30,44,36,132,32,52,34,42,26,48,46
2015-01-21,660,930,28,42,22,42,30,78,50,64,30,68,46,98,28,80,34,64,52,102,46,74,52,116,66,102,76,138,36,140,118,248,32,54,58,72,42,84,42,68,34,42,25,75,8
2015-01-22,660,62949,24,38,36,56,30,110,60,74,42,70,32,90,28,90,30,70,52,86,60,86,60,294,71,206,106,120,24,68,32,139,27,45,36,48,30,72,32,53,25,33,22,40,36
2015-01-22,660,548,8,20,22,40,30,92,36,48,20,50,34,69,29,95,26,62,42,100,26,50,46,96,40,64,26,36,20,44,24,98,8,22,18,28,28,90,14,32,18,26,14,28,28
2015-01-22,660,1178,26,38,20,36,40,90,70,82,30,56,42,77,69,149,40,64,74,112,68,88,40,112,110,184,46,160,52,206,36,359,29,45,40,50,34,102,34,50,28,36,22,38,32
2015-01-22,660,382,20,30,20,32,12,74,22,32,14,36,26,57,23,47,28,64,36,88,22,40,30,68,28,62,30,40,20,68,30,108,22,36,32,42,30,100,28,44,16,24,24,42,28
2015-01-22,660,1154,8,18,19,37,14,59,36,48,28,54,40,97,23,71,26,60,44,96,32,55,35,88,35,61,64,74,32,148,45,146,28,44,44,56,34,70,30,46,20,28,22,38,30
2015-01-22,660,1006,12,26,22,50,18,114,36,48,18,54,28,90,26,74,40,66,28,66,42,66,48,124,46,74,78,88,22,142,53,118,24,43,31,43,30,86,30,46,32,40,24,42,36
2015-01-22,660,888,8,24,23,40,24,100,34,46,26,52,8,56,30,56,26,52,32,96,21,42,54,95,41,67,28,40,30,68,38,120,26,40,22,32,28,62,28,44,26,34,24,40,28
2015-01-22,660,1220,24,36,18,36,34,72,78,90,34,62,30,88,526,612,62,110,60,134,40,60,52,214,80,144,88,100,22,112,46,130,39,55,55,65,44,88,38,57,29,37,26,48,46
2015-01-22,660,122,6,18,15,31,32,82,26,36,28,52,42,82,20,86,22,50,30,66,61,85,49,94,32,58,70,82,22,52,30,114,21,37,20,32,28,90,12,56,26,34,26,46,40
2015-01-22,660,1060,14,32,37,57,33,91,39,52,35,62,45,215,32,110,32,60,32,89,31,57,46,108,74,116,60,103,96,198,44,178,33,52,40,56,30,96,38,66,29,40,7,26,55
2015-02-09,660,206376,23,36,29,51,34,82,80,92,46,76,55,109,38,93,53,79,64,102,52,76,28,78,45,74,83,97,43,95,41,126,6,23,31,46,9,43,14,36,18,25,12,30,13
2015-02-09,660,650,26,38,47,68,30,98,14,27,19,48,38,92,56,98,26,57,28,104,32,53,26,74,34,64,16,30,7,40,31,110,22,43,25,37,26,78,16,37,22,30,13,35,9
2015-02-09,660,903,10,24,19,42,13,91,12,24,16,,,,,,10,73,7,43,8,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,660,484,34,55,29,49,42,114,52,67,35,61,48,126,32,118,38,70,42,98,36,62,44,120,32,60,50,62,18,50,36,164,24,42,32,44,32,82,34,56,28,36,24,42,28
2015-02-11,660,818,10,24,30,46,28,98,48,60,18,46,40,114,36,144,24,72,32,68,38,60,32,82,30,60,38,52,26,82,28,106,26,42,22,34,32,110,28,48,28,38,20,38,28
2015-02-11,660,1034,38,52,34,50,42,114,64,76,38,72,60,140,108,134,60,84,88,131,41,63,50,142,139,168,98,127,106,285,59,134,34,52,36,48,34,94,36,56,28,36,10,26,32
2015-02-11,660,355,7,19,18,36,18,158,32,44,18,44,30,72,10,50,24,50,24,58,32,62,32,78,38,66,27,38,32,66,28,104,24,54,20,32,30,64,34,54,20,30,27,46,20
2015-02-11,660,1078,10,22,32,50,16,64,40,52,18,46,38,104,32,72,34,90,96,164,58,82,58,106,76,114,86,116,52,184,52,132,40,58,70,82,68,106,32,54,28,38,24,44,30
2015-02-11,660,630,8,22,22,40,28,112,36,50,30,56,30,72,20,108,26,78,26,86,42,64,34,82,36,62,30,44,24,100,34,116,26,44,36,48,44,80,14,38,16,26,22,42,28
2015-02-11,660,1026,10,24,18,38,18,78,46,60,16,44,36,94,42,120,28,54,40,94,32,56,34,90,42,70,76,88,70,128,38,118,36,52,34,46,48,102,32,54,28,36,25,46,30
2015-02-11,660,920,10,24,40,60,32,92,46,60,34,74,44,82,38,110,40,72,68,128,60,82,70,124,50,80,64,80,48,80,58,238,40,92,28,40,44,124,44,66,32,42,30,50,36
2015-02-11,660,586,14,28,36,58,18,100,50,64,20,54,36,122,34,74,30,58,32,98,34,58,36,84,34,66,50,64,26,70,36,118,28,48,56,68,28,84,32,56,20,30,30,52,30
2015-02-11,660,942,26,40,20,40,20,58,37,48,20,52,54,114,46,146,28,62,88,146,68,94,66,128,46,82,70,118,90,176,128,272,34,54,36,50,34,116,42,64,38,50,28,48,30
2015-02-16,660,406,36,56,64,94,40,108,62,78,46,84,44,206,44,128,36,116,48,122,34,62,32,92,16,50,36,54,22,94,38,134,10,32,22,36,30,104,20,44,20,32,14,42,50
2015-02-16,660,622,36,54,32,58,38,134,54,68,20,52,82,162,60,112,32,62,52,106,40,68,40,108,60,92,42,56,36,88,40,160,24,44,28,42,30,88,19,40,24,32,25,48,18
2015-02-16,660,828,36,52,50,82,66,114,76,94,52,86,60,130,46,128,45,80,68,110,62,88,40,94,48,84,82,98,28,144,40,138,32,52,24,36,34,118,34,56,32,40,14,34,32
2015-02-16,660,462,32,49,41,65,50,110,90,106,42,76,78,132,65,137,103,145,95,143,43,75,77,299,95,138,52,67,31,108,35,129,31,50,50,63,40,86,32,54,29,40,12,34,20
2015-02-16,660,272,30,46,38,62,46,86,42,56,34,80,56,96,34,68,30,66,54,122,52,76,34,96,38,72,35,48,48,106,38,156,24,44,22,42,34,104,38,68,30,40,24,46,28
2015-02-16,660,830,30,46,36,62,40,96,54,70,16,46,42,104,30,148,30,58,50,122,34,60,36,268,58,90,68,84,8,52,30,110,30,48,36,48,34,71,55,75,18,28,14,36,30
2015-02-16,660,694,36,52,36,58,38,90,56,68,40,72,50,90,35,114,36,64,42,96,40,78,32,82,46,78,52,66,26,76,46,142,22,42,32,44,34,102,34,54,26,36,22,46,26
2015-02-16,660,832,34,50,38,60,40,99,63,77,34,70,40,92,40,100,32,62,36,86,42,74,46,120,46,80,84,136,164,422,60,160,34,54,46,60,34,113,37,57,32,44,26,46,32
2015-02-16,660,314,34,48,46,70,50,148,66,80,52,86,40,120,72,132,52,80,106,168,44,68,48,106,56,94,56,70,58,120,52,140,28,49,39,53,42,134,34,56,48,58,12,38,32
2015-02-16,660,482,30,44,34,58,22,102,40,54,40,72,46,128,40,114,36,70,34,102,32,56,40,96,38,74,30,44,44,90,52,224,28,47,46,59,30,126,34,53,33,43,28,50,20
2015-02-16,660,724,12,26,44,66,38,76,60,74,22,58,28,68,30,76,24,98,46,112,46,90,52,104,52,82,34,50,70,120,36,136,28,46,36,48,32,74,34,54,18,26,10,34,32
2015-02-16,660,856,22,38,40,64,36,74,44,58,39,70,52,108,28,112,30,68,48,112,36,70,56,142,76,112,48,108,78,264,54,240,44,62,38,50,36,106,40,59,35,45,10,32,30
2015-02-16,660,460,10,26,30,62,30,102,54,68,36,66,36,184,50,144,42,76,60,136,6,102,38,108,106,136,76,92,26,118,48,158,32,51,37,53,40,122,44,66,18,29,23,43,36
2015-02-16,660,118,24,42,22,42,30,88,38,52,32,70,32,70,28,58,36,58,68,104,32,54,42,92,42,74,32,44,38,74,40,156,32,50,48,60,46,92,18,36,16,28,8,28,42
2015-02-16,660,1036,22,34,42,64,30,68,62,76,22,58,42,86,46,86,42,68,50,86,66,100,48,114,76,109,101,123,68,540,88,272,34,50,70,84,34,122,40,60,36,44,29,44,46
2015-02-16,660,176,8,18,14,30,26,58,32,44,44,68,22,62,32,94,22,56,46,106,32,50,38,91,33,59,48,58,26,82,32,98,16,32,30,42,30,110,30,52,20,28,26,42,39
2015-02-16,660,1042,10,20,30,48,34,102,50,64,52,82,44,108,46,100,30,54,46,102,50,74,38,90,30,56,40,52,24,100,48,126,34,50,38,50,32,106,33,50,28,36,30,46,36
2015-02-16,660,1226,8,18,58,80,14,86,44,56,36,64,34,72,30,96,32,57,47,79,34,54,44,86,44,76,44,56,32,66,40,120,29,46,34,46,36,86,38,58,38,46,26,46,36
2015-02-16,660,684,6,16,25,45,36,90,62,78,15,41,37,113,56,94,32,56,70,106,58,82,32,86,41,73,40,52,26,76,47,147,36,56,31,45,39,110,37,57,35,43,22,42,46
2015-02-16,660,608,14,42,31,62,35,120,52,70,30,69,68,120,60,118,32,62,44,92,17,46,54,113,56,88,27,42,30,74,70,164,36,57,46,62,36,112,50,84,42,56,34,61,48
2015-02-16,660,382,16,34,32,64,20,76,36,54,20,54,44,112,42,74,40,98,38,110,34,56,38,90,40,72,40,54,12,46,40,130,30,50,40,54,38,82,40,66,38,52,32,60,50
2015-02-16,660,612,12,36,30,56,18,60,40,54,22,52,44,88,32,102,32,60,40,98,30,56,40,92,39,70,24,36,32,108,46,131,31,51,92,110,46,110,38,64,32,44,12,38,48
2015-02-16,660,554,12,26,20,42,38,100,48,62,20,58,38,80,30,58,36,96,30,67,59,83,18,68,46,76,44,58,10,74,46,132,32,52,38,52,36,102,52,78,36,48,29,50,50
2015-02-16,660,674,12,24,20,42,18,92,14,31,17,51,8,48,24,78,32,55,11,43,16,38,38,82,32,60,48,60,6,62,48,155,65,85,42,54,38,110,38,60,30,45,9,33,48
2015-02-16,660,808,12,26,22,44,18,86,16,30,30,74,30,70,28,94,52,78,34,73,35,59,42,92,44,74,50,62,26,58,60,144,36,58,90,102,36,110,40,64,38,52,26,52,46
2015-02-16,660,566,12,26,22,44,18,92,14,28,20,50,32,74,26,68,8,32,8,40,18,38,18,64,34,64,58,70,6,38,34,,,,,,,,,,,,,
2015-02-17,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,6,25,21,35,16,60,32,54,42,54,39,60,50
2015-02-17,660,640,12,28,22,44,16,60,14,28,18,48,10,50,10,72,8,32,6,38,14,34,16,58,12,40,18,31,5,35,24,102,8,26,22,34,30,94,16,38,20,32,12,42,26
2015-02-19,660,454,30,48,42,68,42,98,42,58,52,88,40,90,30,108,78,142,42,84,30,58,68,116,14,46,52,66,8,48,16,110,6,24,20,34,12,70,16,38,18,28,14,40,24
2015-02-19,660,950,30,46,40,64,34,110,44,60,37,72,42,92,28,88,30,62,44,108,32,60,56,102,32,60,20,34,28,80,30,120,8,28,84,96,36,84,18,38,18,26,11,30,22
2015-02-19,660,938,36,52,46,68,56,132,90,106,22,66,96,150,8,110,96,140,82,126,74,106,44,98,58,94,40,54,34,84,46,146,26,52,28,42,40,126,16,40,22,32,14,34,18
2015-02-19,660,540,32,48,44,68,42,104,62,76,38,72,46,156,34,74,38,70,62,106,32,58,48,98,36,68,48,62,32,82,28,126,26,45,21,33,32,132,16,36,20,28,12,32,16
2015-02-19,660,818,36,50,34,56,34,104,52,68,38,70,56,98,30,118,32,72,86,129,38,64,30,80,44,78,50,64,48,232,48,150,32,50,46,58,44,136,34,54,20,28,10,30,26
2015-02-19,660,622,12,26,22,48,42,100,52,68,36,71,42,79,36,80,36,84,38,94,12,36,32,168,120,154,26,38,30,66,30,118,22,40,40,52,14,86,34,86,18,28,10,30,14
2015-02-19,660,826,28,44,38,62,15,51,47,58,20,60,37,115,25,78,33,61,32,86,42,98,42,94,40,,,,,,26,107,25,44,33,48,31,115,29,52,26,35,11,30,22
2015-02-19,660,986,9,24,36,60,46,86,74,88,42,78,60,103,78,168,116,148,166,214,94,122,92,271,136,180,108,128,52,190,52,298,40,60,56,70,48,122,38,58,34,42,26,46,28
2015-02-19,660,111,21,35,60,80,34,70,38,50,38,70,36,88,40,74,32,64,36,94,44,70,48,106,36,68,28,42,28,58,32,114,28,47,33,45,32,86,36,56,20,30,24,44,16
2015-02-19,660,712,30,46,26,58,32,132,48,64,16,54,38,98,34,104,26,64,32,71,37,61,36,102,84,118,30,46,42,78,46,138,32,52,66,80,40,96,38,60,22,32,10,32,26
2015-02-19,660,816,12,28,20,46,18,74,58,72,42,74,36,96,30,80,34,76,62,106,58,84,42,108,54,104,106,120,28,74,34,132,28,48,20,32,28,68,30,49,35,43,11,32,26
2015-02-19,660,838,10,24,22,48,32,90,36,50,42,86,32,78,26,76,28,56,36,74,34,60,38,92,46,80,22,36,38,138,38,140,30,50,60,72,30,70,36,58,20,28,10,32,24
2015-02-19,660,974,24,34,28,44,36,88,78,90,40,70,56,100,48,94,56,130,84,152,114,136,94,268,96,176,84,100,38,90,64,136,34,50,46,58,38,104,37,56,18,26,24,42,32
2015-02-19,660,120,24,34,16,34,28,98,50,62,38,64,42,94,32,66,28,53,39,97,32,64,48,112,42,74,2,146,30,70,30,112,36,52,34,44,28,104,42,66,16,24,10,26,14
2015-02-19,660,840,12,26,20,40,18,70,32,42,46,76,36,144,44,168,28,66,60,130,42,64,52,210,120,151,131,143,42,274,90,358,52,66,50,62,38,116,44,70,34,42,24,40,38
2015-02-19,660,164,12,24,22,44,32,80,46,56,56,86,22,74,36,76,28,58,72,178,38,70,46,148,62,106,92,104,20,50,28,138,36,51,35,49,36,84,28,56,30,38,10,26,28
2015-02-19,660,718,10,32,30,50,34,140,50,64,17,40,34,94,34,78,36,64,40,84,34,58,40,146,48,84,22,36,34,148,58,168,38,62,44,58,38,82,42,70,30,38,26,50,34
2015-02-19,660,1074,10,22,28,50,22,96,44,62,40,70,36,112,40,114,36,68,36,81,45,69,54,112,54,86,44,60,44,88,42,140,32,50,56,68,37,86,36,56,28,36,20,40,42
2015-02-19,660,492,24,40,16,38,34,212,34,46,16,42,42,90,28,96,34,64,42,108,32,60,32,76,36,62,74,86,26,62,36,122,26,42,42,52,34,90,44,64,30,38,28,46,38
2015-02-19,660,682,10,,,,16,96,30,46,22,50,8,72,30,106,30,54,26,96,30,52,28,78,54,86,50,62,24,52,36,138,32,52,46,58,64,102,38,58,20,30,30,52,32
2015-02-19,660,605,7,21,20,44,28,98,32,48,24,66,32,76,42,98,12,44,28,60,46,68,26,66,34,64,20,33,9,39,32,110,26,42,20,32,32,106,31,51,36,47,9,31,34
2015-02-19,660,836,10,21,20,42,34,104,51,65,31,65,29,126,38,122,27,55,32,93,26,48,52,111,31,59,229,323,83,318,62,176,28,46,52,66,34,103,39,65,30,40,30,52,38
2015-02-19,660,185,7,19,20,39,15,58,29,44,30,56,36,90,34,62,50,104,24,58,47,70,32,80,32,60,78,94,12,50,55,146,26,41,58,72,30,108,38,60,36,46,39,60,38
2015-02-19,660,487,9,21,20,42,15,52,32,50,46,78,24,78,34,82,12,42,24,58,46,68,42,92,30,56,30,42,8,42,34,154,26,46,24,36,38,102,42,64,34,44,28,50,44
2015-02-19,660,824,8,24,20,46,16,88,32,46,26,64,34,74,24,52,24,66,24,58,26,46,56,102,13,46,24,36,6,50,72,180,8,28,52,66,52,86,46,66,36,46,28,52,48
2015-02-19,660,750,12,26,22,48,18,84,18,32,20,56,28,75,27,81,66,94,8,42,22,44,46,94,26,56,18,30,6,42,,,,,,,,,,,,,,
2015-02-20,660,526,10,24,22,44,14,54,16,30,20,52,10,66,8,42,8,34,8,42,16,38,18,64,14,42,26,40,6,54,12,104,4,22,20,32,20,80,16,39,19,,,
2015-02-26,660,428,20,34,16,32,44,78,70,88,59,86,56,120,88,147,45,116,68,127,30,58,30,99,47,74,35,46,26,68,32,98,19,37,32,44,32,82,28,48,28,42,8,26,26
2015-02-26,660,830,24,36,26,44,27,60,26,38,30,58,27,64,22,59,10,69,32,90,24,52,36,80,28,54,28,37,18,48,22,99,27,42,34,44,14,50,26,44,18,28,10,26,16
2015-02-26,660,1282,11,20,29,49,36,96,48,60,31,63,54,99,60,105,42,72,80,118,75,103,60,177,110,143,50,99,82,463,90,261,28,46,49,61,33,70,35,56,18,26,28,44,28
2015-02-26,660,156,10,22,17,38,18,52,31,44,22,48,25,60,32,62,8,61,33,107,29,56,24,86,60,94,20,34,22,76,30,106,24,41,27,36,26,58,28,46,18,24,7,24,28
2015-02-26,660,1238,10,20,20,40,14,68,34,50,48,78,50,90,42,116,30,64,56,102,44,72,40,88,62,92,50,64,58,146,52,128,36,57,37,49,36,80,26,48,20,28,8,36,36
2015-02-26,660,892,24,40,42,64,46,100,36,52,32,68,40,114,24,98,26,52,26,58,48,76,32,85,39,71,68,82,12,64,36,127,35,53,48,58,40,90,32,52,18,28,10,28,32
2015-02-26,660,910,10,20,30,50,20,102,36,50,36,64,28,74,30,98,32,62,36,98,30,50,36,78,40,66,48,62,22,66,38,116,24,45,39,51,30,106,34,54,22,30,28,46,30
