day,busid,Travelto118,Dwell118,Travelto64,Dwell64,Travelto78,Dwell78,Travelto76,Dwell76
2015-01-20,661,422,34,58,38,72,42,370,38
2015-01-20,661,,,,,,,,175
2015-01-20,661,681,121,121,193,242,51,484,236
2015-01-20,661,550,30,78,36,68,26,326,2
2015-01-20,661,,,,,,,,138
2015-01-20,661,502,34,56,34,64,22,304,2
2015-01-20,661,,,,,,,,72
2015-01-20,661,388,34,80,58,90,30,310,2
2015-01-20,661,,,,,,,,192
2015-01-20,661,857,72,116,118,150,54,386,562
2015-01-20,661,874,40,62,42,74,26,356,14
2015-01-20,661,,,,,,,,176
2015-01-20,661,446,28,48,44,80,40,398,38
2015-01-20,661,,,,,,,,175
2015-01-20,661,661,91,158,130,160,15,479,2
2015-01-20,661,642,26,46,52,80,28,315,37
2015-01-20,661,,,,,,,,190
2015-01-20,661,502,36,60,43,68,38,360,2
2015-01-20,661,,,,,,,,174
2015-01-20,661,552,60,98,132,162,16,422,2
2015-01-20,661,,,,,,,,160
2015-01-20,661,604,72,105,29,55,28,374,28
2015-01-20,661,,,,,,,,122
2015-01-20,661,402,32,50,44,70,28,352,2
2015-01-20,661,,,,,,,,185
2015-01-20,661,457,25,43,46,76,27,331,1
2015-01-20,661,,,,,,,,180
2015-01-20,661,490,62,102,58,84,38,,
2015-01-20,661,,30,,,,,,2
2015-01-20,661,,,,,,,
2015-01-22,661,,,,,,,,208
2015-01-22,661,572,34,58,48,82,40,378,30
2015-01-22,661,,,,,,,,186
2015-01-22,661,541,37,59,47,75,36,388,40
2015-01-22,661,,,,,,,,182
2015-01-22,661,470,28,50,34,64,32,,180
2015-01-22,661,470,30,52,56,84,30,,
2015-01-22,661,,56,,,,,,172
2015-01-22,661,494,42,70,72,108,34,416,2
2015-01-22,661,,,,,,,,188
2015-01-22,661,508,34,58,44,72,28,,190
2015-01-22,661,572,32,52,36,64,30,372,30
2015-01-22,661,,,,,,,,188
2015-01-22,661,520,38,60,48,80,16,336,38
2015-01-22,661,,,,,,,,171
2015-01-22,661,793,117,214,86,108,33,327,364
2015-01-22,661,746,36,58,28,58,32,366,36
2015-01-22,661,,,,,,,,176
2015-01-22,661,532,48,72,40,70,30,360,36
2015-01-22,661,,,,,,,,136
2015-01-22,661,422,40,64,88,124,38,376,55
2015-01-22,661,,,,,,,,225
2015-01-22,661,636,81,108,50,81,32,396,38
2015-01-22,661,,,,,,,,138
2015-01-22,661,518,40,64,50,80,30,344,46
2015-01-22,661,,,,,,,,186
2015-01-22,661,496,32,56,44,74,14,310,2
2015-01-22,661,,,,,,,,198
2015-01-22,661,633,84,168,144,178,104,,
2015-01-22,661,,13,,,,,,2
2015-01-22,661,562,36,58,38,68,32,350,2
2015-01-22,661,,,,,,,,200
2015-01-22,661,530,32,56,48,78,40,424,40
2015-01-22,661,,,,,,,,124
2015-01-22,661,441,60,124,137,204,123,,
2015-01-22,661,,34,,,,,,323
2015-01-22,661,749,24,46,48,80,38,380,52
2015-01-22,661,,,,,,,,40
2015-01-22,661,412,26,54,42,80,34,466,57
2015-01-22,661,,,,,,,,81
2015-01-22,661,415,45,71,85,116,37,477,75
2015-01-22,661,,,,,,,,142
2015-01-22,661,576,160,216,154,190,66,550,266
2015-01-22,661,,20,42,40,74,32,366,4
2015-01-22,661,700,30,50,40,72,34,380,2
2015-01-22,661,848,56,78,48,78,44,446,44
2015-01-22,661,,,,,,,,208
2015-01-22,661,588,38,60,60,94,20,412,366
2015-01-22,661,780,42,64,40,72,30,352,2
2015-01-22,661,896,44,70,50,86,58,684,4
2015-01-22,661,918,26,46,34,60,40,864,4
2015-01-22,661,,,,,,,
2015-01-26,661,301651,43,,,,,
2015-01-29,661,,,,,,,,182
2015-01-29,661,444,34,54,64,92,34,,288
2015-01-29,661,632,24,46,26,60,62,,279
2015-01-29,661,582,26,46,30,62,14,394,522
2015-01-29,661,818,30,50,50,82,28,404,434
2015-01-29,661,750,46,80,184,224,40,366,31
2015-01-29,661,,,,,,,,191
2015-01-29,661,534,28,48,52,84,30,289,3
2015-01-29,661,,,,,,,,174
2015-01-29,661,482,28,49,35,63,14,338,11
2015-01-29,661,,,,,,,,167
2015-01-29,661,576,36,74,92,126,34,460,3
2015-01-29,661,954,70,90,40,71,25,311,2
2015-01-29,661,,,,,,,,86
2015-01-29,661,398,28,48,50,80,28,348,28
2015-01-29,661,,,,,,,,202
2015-01-29,661,558,30,56,38,70,26,350,2
2015-01-29,661,,,,,,,,128
2015-01-29,661,524,106,159,196,234,18,436,414
2015-01-29,661,788,34,54,50,80,28,314,30
2015-01-29,661,,,,,,,,198
2015-01-29,661,496,30,50,72,106,28,286,2
2015-01-29,661,,,,,,,,196
2015-01-29,661,540,58,86,58,96,32,372,698
2015-01-29,661,1131,88,115,109,140,37,292,2
2015-01-29,661,1266,32,58,74,102,36,291,1
2015-01-29,661,,,,,,,,221
2015-01-29,661,568,50,74,108,150,48,400,64
2015-01-29,661,,,,,,,,259
2015-01-29,661,1017,100,126,110,144,26,344,2
2015-01-29,661,594,76,76,56,88,40,394,2
2015-01-29,661,,,,,,,,207
2015-01-29,661,657,40,66,63,96,36,442,2
2015-01-29,661,,,,,,,,178
2015-01-29,661,590,72,102,162,212,24,476,616
2015-01-29,661,1104,84,132,46,80,36,466,2
2015-01-29,661,832,50,74,46,80,24,430,526
2015-01-29,661,906,50,72,60,104,41,400,1
2015-01-29,661,909,61,93,61,96,45,465,77
2015-01-29,661,,,,,,,
2015-02-05,661,,40,62,68,96,30,364,590
2015-02-05,661,1008,57,82,58,86,36,286,2
2015-02-05,661,,,,,,,,186
2015-02-05,661,444,38,56,62,110,36,330,36
2015-02-05,661,,,,,,,,195
2015-02-05,661,461,34,64,44,78,36,342,2
2015-02-05,661,,,,,,,,200
2015-02-05,661,624,128,192,150,192,44,390,384
2015-02-05,661,656,42,64,46,72,30,320,2
2015-02-05,661,,,,,,,,174
2015-02-05,661,474,28,50,46,72,24,344,34
2015-02-05,661,,,,,,,,294
2015-02-05,661,609,47,67,54,82,45,328,46
2015-02-05,661,,,,,,,,175
2015-02-05,661,683,114,146,57,88,40,350,2
2015-02-05,661,,,,,,,,186
2015-02-05,661,462,36,64,46,84,32,332,2
2015-02-05,661,,,,,,,,108
2015-02-05,661,404,36,56,60,86,30,376,50
2015-02-05,661,,,,,,,,144
2015-02-05,661,418,45,73,108,142,34,330,2
2015-02-05,661,,,,,,,,129
2015-02-05,661,386,74,116,30,56,30,362,16
2015-02-05,661,,,,,,,,118
2015-02-05,661,412,36,56,44,72,34,300,2
2015-02-05,661,,,,,,,,108
2015-02-05,661,386,38,76,51,81,42,416,54
2015-02-05,661,,,,,,,,34
2015-02-05,661,374,58,88,37,66,34,486,554
2015-02-05,661,852,16,40,67,96,38,413,43
2015-02-05,661,,,,,,,,37
2015-02-05,661,334,26,44,32,60,34,372,12
2015-02-05,661,,,,,,,,138
2015-02-05,661,500,112,144,110,140,36,660,376
2015-02-05,661,736,30,48,26,50,14,450,12
2015-02-05,661,,,,,,,
2015-02-16,661,,34,56,48,84,32,,400
2015-02-16,661,784,23,44,34,66,30,,304
2015-02-16,661,654,30,54,38,84,15,423,396
2015-02-16,661,785,72,98,76,114,34,472,4
2015-02-16,661,802,41,64,40,73,31,328,1
2015-02-16,661,,,,,,,,126
2015-02-16,661,438,42,66,61,96,36,398,2
2015-02-16,661,,,,,,,,179
2015-02-16,661,538,30,50,34,66,30,380,2
2015-02-16,661,1120,38,60,56,102,40,446,2
2015-02-16,661,,,,,,,,234
2015-02-16,661,728,86,108,36,68,26,364,2
2015-02-16,661,906,50,84,43,72,30,380,28
2015-02-16,661,,,,,,,,230
2015-02-16,661,588,38,72,98,156,36,348,2
2015-02-16,661,,,,,,,,306
2015-02-16,661,666,44,68,108,142,58,410,4
2015-02-16,661,968,32,56,60,92,30,404,40
2015-02-16,661,,,,,,,,330
2015-02-16,661,622,16,36,32,60,28,368,14
2015-02-16,661,,,,,,,,198
2015-02-16,661,572,46,76,44,76,32,296,2
2015-02-16,661,,,,,,,,132
2015-02-16,661,504,53,78,110,138,37,368,2
2015-02-16,661,1298,26,46,56,88,42,314,4
2015-02-16,661,,,,,,,,172
2015-02-16,661,560,38,68,114,152,42,432,4
2015-02-16,661,1044,67,92,112,146,48,398,4
2015-02-16,661,,,,,,,,186
2015-02-16,661,576,38,58,54,88,38,430,2
2015-02-16,661,,,,,,,,360
2015-02-16,661,704,49,70,34,62,36,486,38
2015-02-16,661,,,,,,,,284
2015-02-16,661,678,62,88,78,114,80,616,4
2015-02-16,661,942,48,71,55,91,38,426,2
2015-02-16,661,910,40,64,48,85,39,425,644
2015-02-16,661,942,35,57,39,69,44,424,634
2015-02-16,661,969,58,78,47,85,40,365,2
2015-02-16,661,,,,,,,
2015-02-17,661,,,,,,,,382
2015-02-17,661,720,36,86,58,92,40,406,576
2015-02-17,661,930,26,48,42,76,36,410,614
2015-02-17,661,950,34,56,30,62,30,,251
2015-02-17,661,578,30,54,42,74,16,380,14
2015-02-17,661,,,,,,,,194
2015-02-17,661,544,38,98,76,110,30,382,16
2015-02-17,661,,,,,,,,138
2015-02-17,661,484,32,54,44,76,18,322,2
2015-02-17,661,,,,,,,,230
2015-02-17,661,546,18,38,58,90,26,326,2
2015-02-17,661,,,,,,,,142
2015-02-17,661,488,34,66,96,136,44,420,626
2015-02-17,661,1108,44,68,34,64,32,326,2
2015-02-17,661,,,,,,,,128
2015-02-17,661,420,20,46,36,68,20,276,2
2015-02-17,661,,,,,,,,322
2015-02-17,661,622,38,60,38,72,30,348,2
2015-02-17,661,,,,,,,,277
2015-02-17,661,628,99,123,200,236,65,398,3
2015-02-17,661,889,36,68,46,80,24,316,4
2015-02-17,661,,,,,,,,191
2015-02-17,661,532,36,60,42,78,32,380,14
2015-02-17,661,,,,,,,,48
2015-02-17,661,392,30,54,56,90,32,352,14
2015-02-17,661,,,,,,,,113
2015-02-17,661,567,78,124,78,110,34,383,854
2015-02-17,661,1182,25,51,46,80,15,378,19
2015-02-17,661,,,,,,,,225
2015-02-17,661,514,22,54,72,104,18,362,49
2015-02-17,661,,,,,,,,165
2015-02-17,661,633,136,184,136,170,38,372,426
2015-02-17,661,758,34,58,54,88,34,322,4
2015-02-17,661,,,,,,,,280
2015-02-17,661,576,34,58,82,112,36,347,43
2015-02-17,661,,,,,,,,194
2015-02-17,661,458,46,74,130,174,116,,
2015-02-17,661,,34,,,,,,2
2015-02-17,661,1018,94,118,50,84,32,320,40
2015-02-17,661,,,,,,,,258
2015-02-17,661,534,36,58,80,112,32,352,3
2015-02-17,661,968,34,60,58,96,38,332,2
2015-02-17,661,1081,53,99,70,104,46,332,4
2015-02-17,661,,,,,,,
2015-02-19,661,,19,43,44,76,38,402,602
2015-02-19,661,934,58,80,44,74,40,,
2015-02-19,661,,,,10,,,,431
2015-02-19,661,779,20,44,36,66,30,,392
2015-02-19,661,690,40,62,42,74,12,334,38
2015-02-19,661,,,,,,,,347
2015-02-19,661,718,52,79,73,105,38,390,33
2015-02-19,661,,,,,,,,393
2015-02-19,661,723,36,60,44,76,34,372,2
2015-02-19,661,,,,,,,,438
2015-02-19,661,738,34,54,38,68,16,348,40
2015-02-19,661,,,,,,,,378
2015-02-19,661,724,28,52,48,83,33,313,2
2015-02-19,661,,,,,,,,442
2015-02-19,661,1062,130,164,76,114,34,324,364
2015-02-19,661,700,34,58,32,60,28,,346
2015-02-19,661,674,35,62,30,60,103,352,2
2015-02-19,661,,,,,,,,247
2015-02-19,661,562,44,70,70,102,26,366,2
2015-02-19,661,,,,,,,,322
2015-02-19,661,916,68,130,44,74,32,347,1
2015-02-19,661,823,38,66,38,66,32,370,36
2015-02-19,661,,,,,,,,298
2015-02-19,661,606,38,62,46,76,47,394,36
2015-02-19,661,,,,,,,,340
2015-02-19,661,693,196,310,180,211,71,470,214
2015-02-19,661,544,46,70,40,70,32,386,36
2015-02-19,661,,,,,,,,448
2015-02-19,661,774,36,62,60,96,34,420,46
2015-02-19,661,,,,,,,,214
2015-02-19,661,634,106,175,192,253,40,,
2015-02-19,661,,0,,,,,,2
2015-02-19,661,604,80,108,54,82,34,472,2
2015-02-19,661,,,,,,,,98
2015-02-19,661,480,47,68,82,112,40,324,2
2015-02-19,661,,,,,,,,379
2015-02-19,661,732,49,126,72,106,46,518,4
2015-02-19,661,1347,97,159,88,118,32,606,2
2015-02-19,661,472,34,58,36,64,44,,65
2015-02-19,661,755,36,54,46,74,36,,209
2015-02-19,661,1150,64,86,60,91,37,411,4
2015-02-19,661,,50,72,38,70,34,384,1464
2015-02-19,661,,66,86,46,74,32,360,2
2015-02-19,661,,28,58,40,72,18,292,4
2015-02-19,661,,,,,,,
2015-03-10,661,,36,58,48,82,36,,230
2015-03-10,661,532,40,64,50,80,38,322,26
2015-03-10,661,,,,,,,,232
2015-03-10,661,598,30,52,40,70,40,,210
2015-03-10,661,542,38,62,36,66,30,,186
2015-03-10,661,532,64,86,76,106,40,391,45
2015-03-10,661,,,,,,,,206
2015-03-10,661,490,40,62,44,74,30,332,2
2015-03-10,661,,,,,,,,278
2015-03-10,661,602,26,86,66,100,40,362,2
2015-03-10,661,,,,,,,,182
2015-03-10,661,542,36,66,48,78,30,368,38
2015-03-10,661,,,,,,,,206
2015-03-10,661,683,108,173,72,106,38,412,43
2015-03-10,661,,,,,,,,160
2015-03-10,661,494,36,60,24,54,16,,178
2015-03-10,661,528,22,46,52,109,1,335,2
2015-03-10,661,,,,,,,,180
2015-03-10,661,522,40,174,70,102,42,402,60
2015-03-10,661,,,,,,,,191
2015-03-10,661,555,78,249,40,70,36,348,36
2015-03-10,661,,,,,,,,108
2015-03-10,661,480,24,48,50,82,36,328,1
2015-03-10,661,,,,,,,,181
2015-03-10,661,523,36,64,39,71,13,348,45
2015-03-10,661,,,,,,,,203
2015-03-10,661,860,115,147,128,160,86,434,255
2015-03-10,661,590,43,70,34,64,33,324,1
2015-03-10,661,,,,,,,,272
2015-03-10,661,596,34,60,44,73,50,342,4
2015-03-10,661,,,,,,,,178
2015-03-10,661,432,58,96,144,180,42,408,2
2015-03-10,661,,,,,,,,170
2015-03-10,661,444,44,94,38,64,12,272,4
2015-03-10,661,,,,,,,,98
2015-03-10,661,384,24,46,52,78,34,260,2
2015-03-10,661,,,,,,,,81
2015-03-10,661,329,43,60,48,76,34,308,4
2015-03-10,661,,,,,,,,138
2015-03-10,661,674,98,154,82,110,36,432,2
2015-03-10,661,762,42,68,62,90,14,352,252
2015-03-10,661,504,42,60,36,66,24,310,10
2015-03-10,661,,,,,,,,256
2015-03-10,661,594,64,122,42,68,42,358,2
2015-03-10,661,844,36,60,38,68,12,294,2
2015-03-10,661,1096,52,78,50,78,24,344,2
2015-03-10,661,1078,31,52,52,78,30,274,2
2015-03-10,661,,,,,,,,84
2015-03-10,661,372,32,60,54,86,28,310,2
2015-03-10,661,,,,,,,
2015-03-11,661,,,,,,,,162
2015-03-11,661,538,38,60,34,64,34,,180
2015-03-11,661,506,32,54,50,86,36,356,26
2015-03-11,661,,,,,,,,172
2015-03-11,661,478,34,56,38,66,36,392,28
2015-03-11,661,,,,,,,,168
2015-03-11,661,502,44,66,66,96,40,454,42
2015-03-11,661,,,,,,,,160
2015-03-11,661,544,55,79,44,76,36,370,2
2015-03-11,661,,,,,,,,244
2015-03-11,661,532,37,57,54,84,29,315,44
2015-03-11,661,,,,,,,,203
2015-03-11,661,481,29,51,44,76,28,338,37
2015-03-11,661,,,,,,,,178
2015-03-11,661,479,43,65,41,75,34,300,3
2015-03-11,661,,,,,,,,206
2015-03-11,661,600,124,218,102,136,38,363,2
2015-03-11,661,880,30,54,40,70,20,352,2
2015-03-11,661,,,,,,,,144
2015-03-11,661,506,40,62,111,111,4,268,4
2015-03-11,661,,,,,,,,244
2015-03-11,661,584,46,74,51,82,40,406,2
2015-03-11,661,,,,,,,,206
2015-03-11,661,544,42,68,60,92,38,344,40
2015-03-11,661,,,,,,,,162
2015-03-11,661,440,24,48,70,102,34,374,50
2015-03-11,661,,,,,,,,70
2015-03-11,661,362,50,72,54,88,18,388,14
2015-03-11,661,,,,,,,,167
2015-03-11,661,571,112,154,142,184,41,362,2
2015-03-11,661,,,,,,,,40
2015-03-11,661,338,40,62,50,80,32,340,2
2015-03-11,661,,,,,,,,222
2015-03-11,661,600,34,58,86,128,74,420,2
2015-03-11,661,,,,,,,,170
2015-03-11,661,520,60,94,78,118,38,402,4
2015-03-11,661,,,,,,,,202
2015-03-11,661,582,54,76,46,78,28,408,2
2015-03-11,661,,,,,,,,214
2015-03-11,661,622,28,50,68,98,34,498,46
2015-03-11,661,,,,,,,,196
2015-03-11,661,472,40,72,40,70,42,558,2
2015-03-11,661,,,,,,,,227
2015-03-11,661,533,84,114,54,88,28,498,50
2015-03-11,661,,,,,,,,192
2015-03-11,661,478,50,78,34,64,34,374,344
2015-03-11,661,676,26,62,40,70,38,450,582
2015-03-11,661,936,30,66,50,83,35,433,38
2015-03-11,661,,,,,,,,182
2015-03-11,661,570,26,48,45,73,30,360,639
2015-03-11,661,973,38,65,48,80,32,339,678
2015-03-11,661,1034,36,64,42,72,40,382,624
2015-03-11,661,924,36,66,46,78,38,307,1
2015-03-11,661,,,,,,,
2015-03-23,661,,,,,,,,225
2015-03-23,661,546,34,56,40,70,34,,183
2015-03-23,661,470,36,57,46,76,32,,188
2015-03-23,661,498,38,60,34,64,42,,168
2015-03-23,661,386,66,92,68,98,50,,218
2015-03-23,661,552,52,106,46,76,46,368,28
2015-03-23,661,,,,,,,,184
2015-03-23,661,500,42,66,74,106,18,346,38
2015-03-23,661,,,,,,,,202
2015-03-23,661,518,37,58,42,78,32,334,38
2015-03-23,661,,,,,,,,200
2015-03-23,661,534,44,70,42,76,30,322,36
2015-03-23,661,,,,,,,,206
2015-03-23,661,554,100,186,134,170,41,476,72
2015-03-23,661,,,,,,,,166
2015-03-23,661,446,42,64,38,70,32,330,38
2015-03-23,661,,,,,,,,120
2015-03-23,661,418,44,68,64,98,40,396,44
2015-03-23,661,,,,,,,,122
2015-03-23,661,536,28,52,66,108,38,404,2
2015-03-23,661,,,,,,,,190
2015-03-23,661,500,48,72,48,82,20,406,36
2015-03-23,661,,,,,,,,188
2015-03-23,661,522,44,80,56,88,16,368,46
2015-03-23,661,,,,,,,,182
2015-03-23,661,532,18,44,42,74,20,358,2
2015-03-23,661,,,,,,,,158
2015-03-23,661,619,150,268,142,182,44,405,296
2015-03-23,661,654,20,44,46,78,32,364,34
2015-03-23,661,,,,,,,,168
2015-03-23,661,480,24,50,58,94,54,396,51
2015-03-23,661,,,,,,,,188
2015-03-23,661,490,38,72,92,128,58,398,60
2015-03-23,661,,,,,,,,194
2015-03-23,661,502,58,82,42,72,35,337,39
2015-03-23,661,,,,,,,,89
2015-03-23,661,407,42,70,76,108,65,401,47
2015-03-23,661,,,,,,,,42
2015-03-23,661,374,34,84,64,102,34,396,2
2015-03-23,661,,,,,,,,246
2015-03-23,661,760,76,112,60,92,34,352,2
2015-03-23,661,,,,,,,,232
2015-03-23,661,514,34,54,64,92,30,344,2
2015-03-23,661,706,38,60,52,82,30,343,53
2015-03-23,661,,,,,,,,141
2015-03-23,661,411,38,60,66,98,40,332,36
2015-03-23,661,,,,,,,,110
2015-03-23,661,390,70,90,44,72,32,360,42
2015-03-23,661,,,,,,,,230
2015-03-23,661,484,30,52,90,122,42,376,54
2015-03-23,661,,,,,,,,74
2015-03-23,661,370,36,58,46,80,42,412,48
2015-03-23,661,,,,,,,,30
2015-03-23,661,320,34,58,58,90,32,
2015-03-24,661,,,,,,,,189
2015-03-24,661,544,37,61,42,74,32,,214
2015-03-24,661,500,46,68,46,74,42,,170
2015-03-24,661,490,34,56,32,62,32,,156
2015-03-24,661,444,36,60,36,66,36,390,28
2015-03-24,661,,,,,,,,190
2015-03-24,661,472,60,86,74,106,36,344,36
2015-03-24,661,,,,,,,,203
2015-03-24,661,545,32,52,46,76,32,330,30
2015-03-24,661,,,,,,,,208
2015-03-24,661,536,24,44,36,66,36,338,32
2015-03-24,661,,,,,,,,168
2015-03-24,661,516,30,52,50,78,36,318,46
2015-03-24,661,,,,,,,,160
2015-03-24,661,692,128,174,68,102,36,344,2
2015-03-24,661,,,,,,,,204
2015-03-24,661,564,24,86,29,58,30,362,30
2015-03-24,661,,,,,,,,176
2015-03-24,661,564,36,60,69,80,32,374,12
2015-03-24,661,,,,,,,,219
2015-03-24,661,550,38,68,80,112,46,464,70
2015-03-24,661,,,,,,,,198
2015-03-24,661,524,76,126,46,81,33,375,32
2015-03-24,661,,,,,,,,192
2015-03-24,661,524,36,60,50,84,34,352,46
2015-03-24,661,,,,,,,,182
2015-03-24,661,542,40,64,36,70,30,372,28
2015-03-24,661,,,,,,,,154
2015-03-24,661,559,152,232,146,182,56,,
2015-03-24,661,,27,,,,,,232
2015-03-24,661,568,48,74,46,80,32,356,4
2015-03-24,661,,,,,,,,192
2015-03-24,661,474,42,74,51,80,42,370,4
2015-03-24,661,,,,,,,,196
2015-03-24,661,495,63,100,168,214,14,370,628
2015-03-24,661,968,27,46,36,61,26,325,40
2015-03-24,661,,,,,,,,222
2015-03-24,661,470,26,58,42,63,23,262,36
2015-03-24,661,,,,,,,,88
2015-03-24,661,396,34,52,54,80,22,382,54
2015-03-24,661,,,,,,,,262
2015-03-24,661,736,92,136,72,98,28,412,504
2015-03-24,661,824,30,54,36,62,12,310,434
2015-03-24,661,704,38,66,44,72,38,288,120
2015-03-24,661,,,,,,,,336
2015-03-24,661,584,38,66,54,78,26,311,43
2015-03-24,661,,,,,,,,533
2015-03-24,661,786,26,46,50,72,12,280,826
2015-03-24,661,1102,21,40,38,62,26,272,860
2015-03-24,661,1070,32,50,30,54,24,349,899
2015-03-24,661,1139,26,44,76,104,26,324,44
2015-03-24,661,,,,,,,
2015-03-25,661,,,,,,,,188
2015-03-25,661,546,29,52,44,284,13,,184
2015-03-25,661,468,16,38,26,56,13,,265
2015-03-25,661,611,28,49,33,61,14,,290
2015-03-25,661,600,36,62,70,104,36,344,2
2015-03-25,661,1036,36,54,52,80,26,278,2
2015-03-25,661,,,,,,,,224
2015-03-25,661,508,62,80,62,90,34,350,14
2015-03-25,661,,,,,,,,246
2015-03-25,661,562,30,52,36,68,22,278,2
2015-03-25,661,,,,,,,,134
2015-03-25,661,414,40,62,50,80,34,324,2
2015-03-25,661,,,,,,,,150
2015-03-25,661,596,90,146,34,62,28,338,2
2015-03-25,661,968,30,74,36,68,26,368,28
2015-03-25,661,,,,,,,,150
2015-03-25,661,482,44,70,92,140,38,382,14
2015-03-25,661,,,,,,,,222
2015-03-25,661,538,34,78,72,104,40,346,66
2015-03-25,661,,,,,,,,306
2015-03-25,661,632,70,132,50,84,34,522,548
2015-03-25,661,898,30,52,32,62,22,372,26
2015-03-25,661,,,,,,,,224
2015-03-25,661,558,40,68,42,72,26,400,14
2015-03-25,661,,,,,,,,236
2015-03-25,661,764,79,303,76,142,40,403,551
2015-03-25,661,935,34,56,50,80,34,380,76
2015-03-25,661,,,,,,,,258
2015-03-25,661,568,109,137,150,180,48,482,469
2015-03-25,661,750,56,94,100,132,69,420,71
2015-03-25,661,,,,,,,,164
2015-03-25,661,446,38,60,56,96,35,383,43
2015-03-25,661,,,,,,,,161
2015-03-25,661,416,26,74,64,98,36,476,12
2015-03-25,661,,,,,,,,192
2015-03-25,661,509,46,70,72,120,62,500,12
2015-03-25,661,,,,,,,,176
2015-03-25,661,534,44,66,50,116,30,394,14
2015-03-25,661,,,,,,,,108
2015-03-25,661,444,56,88,58,92,34,416,14
2015-03-25,661,,,,,,,,132
2015-03-25,661,452,68,90,82,114,20,416,580
2015-03-25,661,898,34,56,46,78,44,486,14
2015-03-25,661,,,,,,,
2015-04-07,661,,38,60,44,74,40,,192
2015-04-07,661,466,36,74,46,78,38,388,36
2015-04-07,661,,,,,,,,176
2015-04-07,661,460,22,44,38,68,32,,150
2015-04-07,661,454,40,62,38,66,32,,162
2015-04-07,661,440,52,74,70,98,34,368,2
2015-04-07,661,,,,,,,,181
2015-04-07,661,461,54,76,59,89,32,327,3
2015-04-07,661,,,,,,,,200
2015-04-07,661,552,44,68,58,88,33,330,4
2015-04-07,661,,,,,,,,136
2015-04-07,661,450,38,60,46,76,36,298,2
2015-04-07,661,,,,,,,,228
2015-04-07,661,622,78,106,84,118,34,334,44
2015-04-07,661,,,,,,,,176
2015-04-07,661,518,46,70,36,66,14,292,40
2015-04-07,661,,,,,,,,184
2015-04-07,661,530,34,58,40,70,34,504,34
2015-04-07,661,,,,,,,,232
2015-04-07,661,586,44,68,90,120,40,396,2
2015-04-07,661,,,,,,,,206
2015-04-07,661,596,64,90,46,76,38,328,4
2015-04-07,661,,,,,,,,210
2015-04-07,661,500,38,64,50,80,30,342,4
2015-04-07,661,,,,,,,,216
2015-04-07,661,544,42,70,76,108,16,334,56
2015-04-07,661,,,,,,,,192
2015-04-07,661,605,114,209,156,208,85,442,4
2015-04-07,661,748,46,70,36,68,36,386,4
2015-04-07,661,,,,,,,,188
2015-04-07,661,462,38,62,40,72,24,282,4
2015-04-07,661,,,,,,,,172
2015-04-07,661,414,50,80,143,173,54,489,2
2015-04-07,661,910,32,54,34,66,24,380,2
2015-04-07,661,,,,,,,,106
2015-04-07,661,368,34,56,40,68,20,328,38
2015-04-07,661,,,,,,,,256
2015-04-07,661,532,62,82,52,78,28,374,2
2015-04-07,661,,,,,,,,122
2015-04-07,661,526,100,164,60,87,29,399,574
2015-04-07,661,868,40,64,31,57,36,304,32
2015-04-07,661,,,,,,,,53
2015-04-07,661,267,40,58,46,78,24,276,2
2015-04-07,661,,,,,,,,76
2015-04-07,661,296,44,70,39,71,33,335,38
2015-04-07,661,,,,,,,,95
2015-04-07,661,405,37,57,43,75,32,342,704
2015-04-07,661,920,30,54,46,80,39,355,43
2015-04-07,661,1093,36,54,42,72,30,302,2
2015-04-07,661,1056,32,48,28,58,32,318,14
2015-04-07,661,,,,,,,
2015-04-09,661,,,,,,,,176
2015-04-09,661,488,32,56,38,66,36,,170
2015-04-09,661,448,38,62,46,76,32,393,37
2015-04-09,661,,,,,,,,173
2015-04-09,661,520,50,72,64,94,36,300,2
2015-04-09,661,,,,,,,,214
2015-04-09,661,558,46,70,44,72,34,298,4
2015-04-09,661,,,,,,,,236
2015-04-09,661,572,38,65,33,67,36,296,4
2015-04-09,661,,,,,,,,208
2015-04-09,661,570,38,68,60,96,34,312,4
2015-04-09,661,,,,,,,,190
2015-04-09,661,748,138,166,82,117,35,363,2
2015-04-09,661,,,,,,,,132
2015-04-09,661,456,48,72,38,72,40,356,2
2015-04-09,661,,,,,,,,190
2015-04-09,661,498,54,78,40,114,36,346,2
2015-04-09,661,,,,,,,,212
2015-04-09,661,547,47,72,116,151,42,369,2
2015-04-09,661,,,,,,,,136
2015-04-09,661,495,78,102,40,74,36,357,4
2015-04-09,661,,,,,,,,159
2015-04-09,661,494,32,55,41,73,28,337,1
2015-04-09,661,,,,,,,,148
2015-04-09,661,475,36,60,50,84,33,385,42
2015-04-09,661,,,,,,,,185
2015-04-09,661,566,134,182,138,178,70,570,2
2015-04-09,661,612,42,66,42,72,40,444,76
2015-04-09,661,,,,,,,,244
2015-04-09,661,634,44,70,68,102,32,402,50
2015-04-09,661,,,,,,,,248
2015-04-09,661,576,82,154,162,220,56,,
2015-04-09,661,,22,,,,,,272
2015-04-09,661,674,54,82,44,82,40,388,2
2015-04-09,661,,,,,,,,146
2015-04-09,661,410,74,102,40,74,38,370,4
2015-04-09,661,,,,,,,,234
2015-04-09,661,630,50,76,74,117,31,549,2
2015-04-09,661,1276,2,130,66,104,44,426,348
2015-04-09,661,704,44,76,44,82,44,424,2
